gene_id,genome_loc
ENSG00000231510,220
ENSG00000260972,221
ENSG00000264341,222
ENSG00000236948,223
ENSG00000216045,224
ENSG00000264101,225
ENSG00000131697,226
ENSG00000266687,227
ENSG00000069424,228
ENSG00000116254,229
ENSG00000116251,230
ENSG00000226944,231
ENSG00000158286,232
ENSG00000116237,233
ENSG00000225077,234
ENSG00000173673,235
ENSG00000158292,236
ENSG00000097021,237
ENSG00000271746,238
ENSG00000069812,239
ENSG00000187017,240
ENSG00000265392,241
ENSG00000231868,242
ENSG00000215788,243
ENSG00000171680,244
ENSG00000162408,245
ENSG00000253022,246
ENSG00000229519,247
ENSG00000173662,248
ENSG00000204859,249
ENSG00000162413,250
ENSG00000116273,251
ENSG00000041988,252
ENSG00000007923,253
ENSG00000228750,254
ENSG00000237436,255
ENSG00000171735,256
ENSG00000227950,257
ENSG00000237365,258
ENSG00000207056,259
ENSG00000237402,260
ENSG00000237728,261
ENSG00000225126,262
ENSG00000270171,263
ENSG00000270035,264
ENSG00000269978,265
ENSG00000049245,266
ENSG00000269925,267
ENSG00000049246,268
ENSG00000236266,269
ENSG00000049247,270
ENSG00000049249,271
ENSG00000270330,272
ENSG00000116288,273
ENSG00000200344,274
ENSG00000116285,275
ENSG00000238290,276
ENSG00000232848,277
ENSG00000229305,278
ENSG00000200975,279
ENSG00000227634,280
ENSG00000233645,281
ENSG00000251977,282
ENSG00000162426,283
ENSG00000252254,284
ENSG00000142599,285
ENSG00000232912,286
ENSG00000221083,287
ENSG00000270282,288
ENSG00000234619,289
ENSG00000224315,290
ENSG00000222511,291
ENSG00000226545,292
ENSG00000228423,293
ENSG00000229716,294
ENSG00000074800,295
ENSG00000274258,296
ENSG00000236269,297
ENSG00000230679,298
ENSG00000201725,299
ENSG00000238249,300
ENSG00000232208,301
ENSG00000232663,302
ENSG00000131686,303
ENSG00000265141,304
ENSG00000197241,305
ENSG00000142583,306
ENSG00000252404,307
ENSG00000180758,308
ENSG00000207865,309
ENSG00000228526,310
ENSG00000234546,311
ENSG00000049239,312
ENSG00000171621,313
ENSG00000252956,314
ENSG00000235263,315
ENSG00000171612,316
ENSG00000231181,317
ENSG00000188807,318
ENSG00000171608,319
ENSG00000179840,320
ENSG00000233268,321
ENSG00000231789,322
ENSG00000171603,323
ENSG00000271264,324
ENSG00000280113,325
ENSG00000178585,326
ENSG00000223989,327
ENSG00000162441,328
ENSG00000228150,329
ENSG00000173614,330
ENSG00000202415,331
ENSG00000265521,332
ENSG00000241326,333
ENSG00000162444,334
ENSG00000130939,335
ENSG00000224340,336
ENSG00000233623,337
ENSG00000201746,338
ENSG00000054523,339
ENSG00000264881,340
ENSG00000199562,341
ENSG00000264501,342
ENSG00000142657,343
ENSG00000271989,344
ENSG00000251503,345
ENSG00000175279,346
ENSG00000241563,347
ENSG00000160049,348
ENSG00000203469,349
ENSG00000142655,350
ENSG00000243267,351
ENSG00000130940,352
ENSG00000272078,353
ENSG00000225158,354
ENSG00000175262,355
ENSG00000215785,356
ENSG00000264181,357
ENSG00000120948,358
ENSG00000277726,359
ENSG00000009724,360
ENSG00000271895,361
ENSG00000116649,362
ENSG00000171824,363
ENSG00000226849,364
ENSG00000230337,365
ENSG00000198793,366
ENSG00000225602,367
ENSG00000253086,368
ENSG00000171819,369
ENSG00000207451,370
ENSG00000238173,371
ENSG00000120942,372
ENSG00000238199,373
ENSG00000224338,374
ENSG00000204624,375
ENSG00000235643,376
ENSG00000116661,377
ENSG00000132879,378
ENSG00000116663,379
ENSG00000116670,380
ENSG00000162490,381
ENSG00000177674,382
ENSG00000215910,383
ENSG00000177553,384
ENSG00000177000,385
ENSG00000011021,386
ENSG00000242349,387
ENSG00000276470,388
ENSG00000278852,389
ENSG00000175206,390
ENSG00000275915,391
ENSG00000120937,392
ENSG00000224904,393
ENSG00000199347,394
ENSG00000201801,395
ENSG00000116685,396
ENSG00000083444,397
ENSG00000116688,398
ENSG00000270914,399
ENSG00000116691,400
ENSG00000202461,401
ENSG00000276869,402
ENSG00000243539,403
ENSG00000120949,404
ENSG00000201135,405
ENSG00000227875,406
ENSG00000275459,407
ENSG00000028137,408
ENSG00000263676,409
ENSG00000225196,410
ENSG00000252969,411
ENSG00000048707,412
ENSG00000239149,413
ENSG00000229484,414
ENSG00000162496,415
ENSG00000221340,416
ENSG00000276830,417
ENSG00000272482,418
ENSG00000204518,419
ENSG00000226166,420
ENSG00000188984,421
ENSG00000157330,422
ENSG00000116726,423
ENSG00000116721,424
ENSG00000228338,425
ENSG00000239810,426
ENSG00000279195,427
ENSG00000231103,428
ENSG00000179172,429
ENSG00000120952,430
ENSG00000243073,431
ENSG00000187545,432
ENSG00000204510,433
ENSG00000207434,434
ENSG00000234064,435
ENSG00000232423,436
ENSG00000274178,437
ENSG00000274764,438
ENSG00000280267,439
ENSG00000229571,440
ENSG00000277058,441
ENSG00000277862,442
ENSG00000236179,443
ENSG00000275774,444
ENSG00000229978,445
ENSG00000233336,446
ENSG00000179412,447
ENSG00000204505,448
ENSG00000279169,449
ENSG00000279804,450
ENSG00000250894,451
ENSG00000270601,452
ENSG00000231219,453
ENSG00000207511,454
ENSG00000182330,455
ENSG00000204501,456
ENSG00000237700,457
ENSG00000228229,458
ENSG00000204481,459
ENSG00000204480,460
ENSG00000204479,461
ENSG00000204478,462
ENSG00000162494,463
ENSG00000259961,464
ENSG00000215909,465
ENSG00000162493,466
ENSG00000222952,467
ENSG00000266358,468
ENSG00000237445,469
ENSG00000253085,470
ENSG00000116731,471
ENSG00000252151,472
ENSG00000231606,473
ENSG00000234593,474
ENSG00000189337,475
ENSG00000235829,476
ENSG00000175147,477
ENSG00000171729,478
ENSG00000204464,479
ENSG00000215720,480
ENSG00000278480,481
ENSG00000142621,482
ENSG00000233485,483
ENSG00000236045,484
ENSG00000228140,485
ENSG00000142634,486
ENSG00000162438,487
ENSG00000142615,488
ENSG00000215704,489
ENSG00000132906,490
ENSG00000116138,491
ENSG00000251866,492
ENSG00000272510,493
ENSG00000116771,494
ENSG00000237301,495
ENSG00000235084,496
ENSG00000252417,497
ENSG00000236500,498
ENSG00000197312,499
ENSG00000215695,500
ENSG00000271742,501
ENSG00000116786,502
ENSG00000264048,503
ENSG00000237938,504
ENSG00000162461,505
ENSG00000224459,506
ENSG00000162460,507
ENSG00000162458,508
ENSG00000224321,509
ENSG00000233954,510
ENSG00000178715,511
ENSG00000179743,512
ENSG00000065526,513
ENSG00000270620,514
ENSG00000116809,515
ENSG00000234607,516
ENSG00000231353,517
ENSG00000275503,518
ENSG00000224966,519
ENSG00000183888,520
ENSG00000233078,521
ENSG00000173641,522
ENSG00000186510,523
ENSG00000232456,524
ENSG00000184908,525
ENSG00000185519,526
ENSG00000142627,527
ENSG00000227959,528
ENSG00000224621,529
ENSG00000234166,530
ENSG00000142632,531
ENSG00000237276,532
ENSG00000132881,533
ENSG00000233929,534
ENSG00000037637,535
ENSG00000055070,536
ENSG00000226457,537
ENSG00000187144,538
ENSG00000157191,539
ENSG00000226029,540
ENSG00000080947,541
ENSG00000206652,542
ENSG00000261135,543
ENSG00000224174,544
ENSG00000233421,545
ENSG00000277344,546
ENSG00000268991,547
ENSG00000225710,548
ENSG00000266584,549
ENSG00000219481,550
ENSG00000271732,551
ENSG00000215908,552
ENSG00000186301,553
ENSG00000207513,554
ENSG00000237847,555
ENSG00000280114,556
ENSG00000264742,557
ENSG00000236698,558
ENSG00000268869,559
ENSG00000279151,560
ENSG00000279132,561
ENSG00000058453,562
ENSG00000207389,563
ENSG00000227684,564
ENSG00000186715,565
ENSG00000223643,566
ENSG00000230239,567
ENSG00000263811,568
ENSG00000228549,569
ENSG00000277234,570
ENSG00000238142,571
ENSG00000235241,572
ENSG00000207005,573
ENSG00000272426,574
ENSG00000117122,575
ENSG00000226526,576
ENSG00000159363,577
ENSG00000117118,578
ENSG00000117115,579
ENSG00000204362,580
ENSG00000142623,581
ENSG00000142619,582
ENSG00000266634,583
ENSG00000159339,584
ENSG00000280226,585
ENSG00000276747,586
ENSG00000179051,587
ENSG00000227751,588
ENSG00000266727,589
ENSG00000074964,590
ENSG00000236648,591
ENSG00000278471,592
ENSG00000117148,593
ENSG00000261781,594
ENSG00000117154,595
ENSG00000280222,596
ENSG00000230035,597
ENSG00000225387,598
ENSG00000179023,599
ENSG00000235282,600
ENSG00000225478,601
ENSG00000009709,602
ENSG00000179002,603
ENSG00000255275,604
ENSG00000159423,605
ENSG00000265606,606
ENSG00000221662,607
ENSG00000169991,608
ENSG00000272084,609
ENSG00000127481,610
ENSG00000230424,611
ENSG00000127463,612
ENSG00000053372,613
ENSG00000211454,614
ENSG00000162482,615
ENSG00000270728,616
ENSG00000053371,617
ENSG00000200403,618
ENSG00000040487,619
ENSG00000077549,620
ENSG00000240490,621
ENSG00000201609,622
ENSG00000235185,623
ENSG00000173436,624
ENSG00000270136,625
ENSG00000226396,626
ENSG00000158747,627
ENSG00000158748,628
ENSG00000162542,629
ENSG00000178828,630
ENSG00000235434,631
ENSG00000169914,632
ENSG00000188784,633
ENSG00000242688,634
ENSG00000188257,635
ENSG00000127472,636
ENSG00000117215,637
ENSG00000158786,638
ENSG00000227066,639
ENSG00000187980,640
ENSG00000225986,641
ENSG00000162543,642
ENSG00000228105,643
ENSG00000158816,644
ENSG00000226664,645
ENSG00000236963,646
ENSG00000226487,647
ENSG00000162545,648
ENSG00000090432,649
ENSG00000215520,650
ENSG00000183114,651
ENSG00000158825,652
ENSG00000158828,653
ENSG00000273695,654
ENSG00000117242,655
ENSG00000244038,656
ENSG00000117245,657
ENSG00000235432,658
ENSG00000189410,659
ENSG00000233069,660
ENSG00000127483,661
ENSG00000203394,662
ENSG00000075151,663
ENSG00000251914,664
ENSG00000221808,665
ENSG00000233072,666
ENSG00000236073,667
ENSG00000235112,668
ENSG00000117298,669
ENSG00000236936,670
ENSG00000231105,671
ENSG00000236216,672
ENSG00000228823,673
ENSG00000236009,674
ENSG00000227001,675
ENSG00000187952,676
ENSG00000186543,677
ENSG00000142794,678
ENSG00000176378,679
ENSG00000162551,680
ENSG00000233431,681
ENSG00000221781,682
ENSG00000076864,683
ENSG00000090686,684
ENSG00000231978,685
ENSG00000187942,686
ENSG00000142798,687
ENSG00000232037,688
ENSG00000219073,689
ENSG00000273610,690
ENSG00000201919,691
ENSG00000142789,692
ENSG00000278124,693
ENSG00000201273,694
ENSG00000228397,695
ENSG00000218510,696
ENSG00000070831,697
ENSG00000230068,698
ENSG00000271428,699
ENSG00000271840,700
ENSG00000162552,701
ENSG00000266564,702
ENSG00000234397,703
ENSG00000279625,704
ENSG00000184677,705
ENSG00000237200,706
ENSG00000070886,707
ENSG00000276835,708
ENSG00000173372,709
ENSG00000159189,710
ENSG00000173369,711
ENSG00000133216,712
ENSG00000265422,713
ENSG00000216157,714
ENSG00000225952,715
ENSG00000264014,716
ENSG00000272796,717
ENSG00000215906,718
ENSG00000279101,719
ENSG00000227868,720
ENSG00000004487,721
ENSG00000240553,722
ENSG00000263793,723
ENSG00000266802,724
ENSG00000169641,725
ENSG00000229010,726
ENSG00000206935,727
ENSG00000252578,728
ENSG00000179546,729
ENSG00000215381,730
ENSG00000261326,731
ENSG00000125944,732
ENSG00000125945,733
ENSG00000249087,734
ENSG00000201405,735
ENSG00000271420,736
ENSG00000204219,737
ENSG00000232482,738
ENSG00000088280,739
ENSG00000007968,740
ENSG00000235052,741
ENSG00000117318,742
ENSG00000197880,743
ENSG00000229239,744
ENSG00000142676,745
ENSG00000203589,746
ENSG00000011007,747
ENSG00000236810,748
ENSG00000057757,749
ENSG00000011009,750
ENSG00000117308,751
ENSG00000117305,752
ENSG00000179163,753
ENSG00000188822,754
ENSG00000229106,755
ENSG00000232557,756
ENSG00000264926,757
ENSG00000230228,758
ENSG00000189266,759
ENSG00000188529,760
ENSG00000215905,761
ENSG00000225315,762
ENSG00000142661,763
ENSG00000230703,764
ENSG00000142677,765
ENSG00000185436,766
ENSG00000230023,767
ENSG00000221032,768
ENSG00000266511,769
ENSG00000232298,770
ENSG00000158055,771
ENSG00000001460,772
ENSG00000001461,773
ENSG00000276837,774
ENSG00000117602,775
ENSG00000264443,776
ENSG00000184454,777
ENSG00000227312,778
ENSG00000239106,779
ENSG00000133226,780
ENSG00000169504,781
ENSG00000238482,782
ENSG00000020633,783
ENSG00000278034,784
ENSG00000229162,785
ENSG00000261025,786
ENSG00000264371,787
ENSG00000233755,788
ENSG00000233419,789
ENSG00000231953,790
ENSG00000117614,791
ENSG00000117616,792
ENSG00000272432,793
ENSG00000261349,794
ENSG00000187010,795
ENSG00000224183,796
ENSG00000259984,797
ENSG00000183726,798
ENSG00000188672,799
ENSG00000238084,800
ENSG00000204178,801
ENSG00000157978,802
ENSG00000225643,803
ENSG00000117643,804
ENSG00000233478,805
ENSG00000162430,806
ENSG00000255054,807
ENSG00000228172,808
ENSG00000117640,809
ENSG00000272478,811
ENSG00000127423,810
ENSG00000236528,812
ENSG00000182749,813
ENSG00000207302,814
ENSG00000117632,815
ENSG00000229786,816
ENSG00000223624,817
ENSG00000264021,818
ENSG00000266763,819
ENSG00000158006,820
ENSG00000207237,821
ENSG00000252190,822
ENSG00000252691,823
ENSG00000158008,824
ENSG00000158014,825
ENSG00000158022,826
ENSG00000265320,827
ENSG00000175087,828
ENSG00000197245,829
ENSG00000142684,830
ENSG00000236782,831
ENSG00000142675,832
ENSG00000188782,833
ENSG00000236155,834
ENSG00000278572,835
ENSG00000130695,836
ENSG00000270733,837
ENSG00000142669,838
ENSG00000158062,839
ENSG00000169442,840
ENSG00000176092,841
ENSG00000225854,842
ENSG00000176083,843
ENSG00000131914,844
ENSG00000117682,845
ENSG00000223583,846
ENSG00000225891,847
ENSG00000198830,848
ENSG00000224129,849
ENSG00000117676,850
ENSG00000238705,851
ENSG00000243905,852
ENSG00000252802,853
ENSG00000252429,854
ENSG00000229247,855
ENSG00000238316,856
ENSG00000235069,857
ENSG00000260063,858
ENSG00000117713,859
ENSG00000060642,860
ENSG00000241188,861
ENSG00000204160,862
ENSG00000175793,863
ENSG00000226698,865
ENSG00000142751,864
ENSG00000198746,866
ENSG00000090273,867
ENSG00000131910,868
ENSG00000175707,869
ENSG00000172746,870
ENSG00000224064,871
ENSG00000225294,872
ENSG00000253368,873
ENSG00000158246,874
ENSG00000280403,875
ENSG00000090020,876
ENSG00000229985,877
ENSG00000214973,878
ENSG00000225159,879
ENSG00000225990,880
ENSG00000224311,881
ENSG00000142784,882
ENSG00000252098,883
ENSG00000243659,884
ENSG00000186501,885
ENSG00000206888,886
ENSG00000241547,887
ENSG00000142765,888
ENSG00000142733,889
ENSG00000142748,890
ENSG00000174950,891
ENSG00000231207,892
ENSG00000181773,893
ENSG00000158195,894
ENSG00000241169,895
ENSG00000237429,896
ENSG00000126705,897
ENSG00000000938,898
ENSG00000235912,899
ENSG00000233975,900
ENSG00000126709,901
ENSG00000225886,902
ENSG00000206767,903
ENSG00000226662,904
ENSG00000207095,905
ENSG00000009780,906
ENSG00000231344,907
ENSG00000230833,908
ENSG00000117758,909
ENSG00000269971,910
ENSG00000276889,911
ENSG00000270031,912
ENSG00000223062,913
ENSG00000117751,914
ENSG00000252947,915
ENSG00000278868,916
ENSG00000130775,917
ENSG00000117748,918
ENSG00000130768,919
ENSG00000227050,920
ENSG00000158156,921
ENSG00000158161,922
ENSG00000238231,923
ENSG00000240750,924
ENSG00000228589,925
ENSG00000228943,926
ENSG00000214812,927
ENSG00000253005,928
ENSG00000169403,929
ENSG00000126698,930
ENSG00000130770,931
ENSG00000270605,932
ENSG00000271398,933
ENSG00000130766,934
ENSG00000130772,935
ENSG00000204138,936
ENSG00000206779,937
ENSG00000229820,938
ENSG00000221216,939
ENSG00000180198,940
ENSG00000242125,941
ENSG00000274266,942
ENSG00000200087,943
ENSG00000231468,944
ENSG00000279443,945
ENSG00000180098,946
ENSG00000197989,947
ENSG00000221539,948
ENSG00000278274,949
ENSG00000273544,950
ENSG00000274582,951
ENSG00000120656,952
ENSG00000188060,953
ENSG00000229388,954
ENSG00000270103,955
ENSG00000274978,956
ENSG00000162419,957
ENSG00000252777,958
ENSG00000198492,959
ENSG00000116329,960
ENSG00000226852,961
ENSG00000233427,962
ENSG00000199756,963
ENSG00000159023,964
ENSG00000225616,965
ENSG00000206704,966
ENSG00000277958,967
ENSG00000253304,968
ENSG00000225750,969
ENSG00000116350,970
ENSG00000227637,971
ENSG00000277916,972
ENSG00000116353,973
ENSG00000237934,974
ENSG00000060656,975
ENSG00000221550,976
ENSG00000230523,977
ENSG00000266678,978
ENSG00000225011,979
ENSG00000221126,980
ENSG00000228176,981
ENSG00000222787,982
ENSG00000270927,983
ENSG00000233399,984
ENSG00000233372,985
ENSG00000231251,986
ENSG00000236335,987
ENSG00000231949,988
ENSG00000162510,989
ENSG00000186056,990
ENSG00000162511,991
ENSG00000264773,992
ENSG00000229607,993
ENSG00000223382,994
ENSG00000222784,995
ENSG00000235143,996
ENSG00000162512,997
ENSG00000266210,998
ENSG00000134644,999
ENSG00000237329,1000
ENSG00000232768,1001
ENSG00000215900,1002
ENSG00000225142,1003
ENSG00000084628,1004
ENSG00000060688,1005
ENSG00000229447,1006
ENSG00000121766,1007
ENSG00000229044,1008
ENSG00000121769,1009
ENSG00000168528,1010
ENSG00000279468,1011
ENSG00000215899,1012
ENSG00000206981,1013
ENSG00000260386,1014
ENSG00000265961,1015
ENSG00000223907,1016
ENSG00000260636,1017
ENSG00000229167,1018
ENSG00000142910,1019
ENSG00000121764,1020
ENSG00000162517,1021
ENSG00000235790,1022
ENSG00000264078,1023
ENSG00000084636,1024
ENSG00000121753,1025
ENSG00000266580,1026
ENSG00000254545,1027
ENSG00000134668,1028
ENSG00000203620,1029
ENSG00000269967,1030
ENSG00000184007,1031
ENSG00000228634,1032
ENSG00000121774,1033
ENSG00000203325,1034
ENSG00000121775,1035
ENSG00000266203,1036
ENSG00000276493,1037
ENSG00000025800,1038
ENSG00000250135,1039
ENSG00000084652,1040
ENSG00000160050,1041
ENSG00000224066,1042
ENSG00000160051,1043
ENSG00000222046,1044
ENSG00000160055,1045
ENSG00000084623,1046
ENSG00000220785,1047
ENSG00000183615,1048
ENSG00000182866,1049
ENSG00000277617,1050
ENSG00000252450,1051
ENSG00000116478,1052
ENSG00000175130,1053
ENSG00000233775,1054
ENSG00000162526,1055
ENSG00000225828,1056
ENSG00000160058,1057
ENSG00000224333,1058
ENSG00000270850,1059
ENSG00000229259,1060
ENSG00000263529,1061
ENSG00000254553,1062
ENSG00000273274,1063
ENSG00000160062,1064
ENSG00000176261,1065
ENSG00000200591,1066
ENSG00000162521,1067
ENSG00000162520,1068
ENSG00000224409,1069
ENSG00000162522,1070
ENSG00000134684,1071
ENSG00000116497,1072
ENSG00000160097,1073
ENSG00000121905,1074
ENSG00000121900,1075
ENSG00000116514,1076
ENSG00000278966,1077
ENSG00000217644,1078
ENSG00000239670,1079
ENSG00000236065,1080
ENSG00000004455,1081
ENSG00000276645,1082
ENSG00000142920,1083
ENSG00000278997,1084
ENSG00000116525,1085
ENSG00000279179,1086
ENSG00000160094,1087
ENSG00000270115,1088
ENSG00000184389,1089
ENSG00000225313,1090
ENSG00000134686,1091
ENSG00000266239,1092
ENSG00000222112,1093
ENSG00000233246,1094
ENSG00000221225,1095
ENSG00000234512,1096
ENSG00000121903,1097
ENSG00000235907,1098
ENSG00000121904,1099
ENSG00000227000,1100
ENSG00000176256,1101
ENSG00000231163,1102
ENSG00000201148,1103
ENSG00000142698,1104
ENSG00000221053,1105
ENSG00000270241,1106
ENSG00000207941,1107
ENSG00000163866,1108
ENSG00000189280,1109
ENSG00000189433,1110
ENSG00000255811,1111
ENSG00000216162,1112
ENSG00000188910,1113
ENSG00000187513,1114
ENSG00000230163,1115
ENSG00000116544,1116
ENSG00000241014,1117
ENSG00000271741,1118
ENSG00000243749,1119
ENSG00000163867,1120
ENSG00000233940,1121
ENSG00000197056,1122
ENSG00000228348,1123
ENSG00000116560,1124
ENSG00000201868,1125
ENSG00000146463,1126
ENSG00000240374,1127
ENSG00000201542,1128
ENSG00000229994,1129
ENSG00000227409,1130
ENSG00000278702,1131
ENSG00000142687,1132
ENSG00000236274,1133
ENSG00000020129,1134
ENSG00000239636,1135
ENSG00000116819,1136
ENSG00000126067,1137
ENSG00000142686,1138
ENSG00000092853,1139
ENSG00000232335,1140
ENSG00000134698,1141
ENSG00000092847,1142
ENSG00000271164,1143
ENSG00000266671,1144
ENSG00000280133,1145
ENSG00000271914,1146
ENSG00000126070,1147
ENSG00000271554,1148
ENSG00000232862,1149
ENSG00000092850,1150
ENSG00000116863,1151
ENSG00000171812,1152
ENSG00000054116,1153
ENSG00000116871,1154
ENSG00000264592,1155
ENSG00000054118,1156
ENSG00000231849,1157
ENSG00000278491,1158
ENSG00000214193,1159
ENSG00000142694,1160
ENSG00000116883,1161
ENSG00000196182,1162
ENSG00000181817,1163
ENSG00000222821,1164
ENSG00000116885,1165
ENSG00000201448,1166
ENSG00000116898,1167
ENSG00000119535,1168
ENSG00000230214,1169
ENSG00000234481,1170
ENSG00000163873,1171
ENSG00000264698,1172
ENSG00000207328,1173
ENSG00000223944,1174
ENSG00000252368,1175
ENSG00000230451,1176
ENSG00000233621,1177
ENSG00000163874,1178
ENSG00000278228,1179
ENSG00000163875,1180
ENSG00000263675,1181
ENSG00000163877,1182
ENSG00000232273,1183
ENSG00000237749,1184
ENSG00000163879,1185
ENSG00000134697,1186
ENSG00000169218,1187
ENSG00000116922,1188
ENSG00000134690,1189
ENSG00000183317,1190
ENSG00000200421,1191
ENSG00000214141,1192
ENSG00000227416,1193
ENSG00000185090,1194
ENSG00000233728,1195
ENSG00000196449,1196
ENSG00000197982,1197
ENSG00000188786,1198
ENSG00000235673,1199
ENSG00000230955,1201
ENSG00000204084,1200
ENSG00000252448,1202
ENSG00000222282,1203
ENSG00000277168,1204
ENSG00000183431,1205
ENSG00000212541,1206
ENSG00000183386,1207
ENSG00000183520,1208
ENSG00000185668,1209
ENSG00000224592,1210
ENSG00000223589,1211
ENSG00000265596,1212
ENSG00000237290,1213
ENSG00000275350,1214
ENSG00000200796,1215
ENSG00000238063,1216
ENSG00000215895,1217
ENSG00000116954,1218
ENSG00000273637,1219
ENSG00000228436,1220
ENSG00000214114,1221
ENSG00000274944,1222
ENSG00000131233,1223
ENSG00000158315,1224
ENSG00000199963,1225
ENSG00000207466,1226
ENSG00000235549,1227
ENSG00000174574,1228
ENSG00000168653,1229
ENSG00000127603,1230
ENSG00000206654,1231
ENSG00000222378,1232
ENSG00000270040,1233
ENSG00000226438,1234
ENSG00000217897,1235
ENSG00000183682,1236
ENSG00000237624,1237
ENSG00000182109,1238
ENSG00000243970,1239
ENSG00000090621,1240
ENSG00000228060,1241
ENSG00000201457,1242
ENSG00000163909,1243
ENSG00000225903,1244
ENSG00000116981,1245
ENSG00000116983,1246
ENSG00000084072,1247
ENSG00000225333,1248
